Document Date,Order,Material/Veh/Equip,Material Description,Batch,Quantity,Amount in LC
02-11-2024,IEXVL274472,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-93.08
02-11-2024,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-93.08
02-11-2024,IEXVL274768,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-93.08
02-10-2024,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-5.0,-465.42
6/24/2023,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274283,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274771,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274287,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274518,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274517,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274287,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-96.17
6/24/2023,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,1.0,96.17
3/19/2023,IEXVL273559,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.51
3/19/2023,IEXVL274287,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.51
3/19/2023,IEXVL273554,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.51
3/19/2023,IEXVL273551,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.5
3/19/2023,IEXVL274283,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.51
2/15/2023,IEXVL273556,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-87.01
2/15/2023,IEXVL274830,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-87.01
2/15/2023,IEXVL274279,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-87.01
2/15/2023,IEXVL273559,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-87.01
12/17/2022,IEXVL273556,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-84.62
12/17/2022,IEXVL273612,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-84.62
12/17/2022,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-84.62
12/17/2022,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-84.62
12-10-2022,IEXVL274770,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-82.23
11/13/2022,IEXVL273563,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-82.23
11/13/2022,IEXVL274518,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-82.23
1/18/2022,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.68
1/18/2022,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.67
1/18/2022,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.67
1/18/2022,IEXVL271517,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.68
1/18/2022,IEXVL272409,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.67
1/18/2022,IEXVL273547,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.68
1/18/2022,IEXVL271582,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80.68
6/30/2022,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.49
6/30/2022,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.48
6/30/2022,IEXVL274830,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.49
6/30/2022,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.48
6/30/2022,IEXVL274771,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.49
6/30/2022,IEXVL274828,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.48
6/30/2022,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.49
6/30/2022,IEXVL274770,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.48
6/30/2022,IEXVL273612,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.49
6/30/2022,IEXVL273556,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-91.48
5/30/2022,IEXVL274830,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.33
5/30/2022,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.33
5/30/2022,IEXVL274771,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.34
5/30/2022,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.33
5/30/2022,IEXVL274767,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-88.34
3/19/2022,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274767,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274768,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274770,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274771,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274828,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274830,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL273553,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274768,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274830,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL273556,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274776,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL273542,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274856,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL274831,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/19/2022,IEXVL271581,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
2/15/2022,IEXVL274752,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
2/15/2022,IEXVL273553,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
2/15/2022,IEXVL273556,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
2/15/2022,IEXVL274767,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
2/15/2022,IEXVL274768,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
1/29/2022,IEXVL272409,4000006139,FITTING RING F00M146901,BOSCH,-1.0,-80
3/29/2023,IEXVL274768,4000006141,SPROCKET 14656680,KOREA,-1.0,"-38,000.00"
11-03-2022,IEXVL274279,4000006141,SPROCKET 14656680,KOREA,-1.0,"-38,000.00"
10-12-2023,IEXVL271232,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,,-1.0,-480
2/17/2023,IEXVL274517,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-2.0,"-5,020.00"
2/17/2023,IEXVL274518,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,510.00"
2/17/2023,IEXVL274831,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,510.00"
2/17/2023,IEXVL273542,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,510.00"
3/19/2022,IEXVL273548,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,,-1.0,-480
6/30/2022,IEXVL274283,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,VOLVO,-1.0,"-4,058.58"
05-05-2022,IEXVL273550,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,500.00"
05-04-2022,IEXVL271404,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,500.00"
05-04-2022,IEXVL272323,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,500.00"
05-01-2022,IEXVL271404,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,500.00"
05-01-2022,IEXVL271404,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,500.00"
04-06-2022,IEXVL272323,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
04-06-2022,IEXVL271098,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.03"
04-03-2022,IEXVL271296,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
04-02-2022,IEXVL271517,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
3/29/2022,IEXVL273548,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
3/25/2022,IEXVL271542,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
1/21/2022,IEXVL273550,4000006142,V-BELT 21080993/17418268 EPDM-8PK-1675,MENCOR,-1.0,"-2,501.02"
10/31/2023,IEXVL274830,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-3,072.07"
10-07-2023,IEXVL274768,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.01"
5/23/2023,IEXVL274770,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.01"
5/23/2023,IEXVL274771,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
5/23/2023,IEXVL274752,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
5/23/2023,IEXVL274767,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
5/23/2023,IEXVL274768,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
12/31/2022,IEXVL272323,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
12/31/2022,IEXVL274752,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-1,263.02"
11/23/2022,IEXVL272121,4000006143,V-BELT 20459311 EPDM-10PK-1735,MENCOR,-1.0,"-2,640.00"
11/23/2022,IEXVL272411,4000006143,V-BELT 20459311 EPDM-10PK-1735,MENCOR,-1.0,"-2,640.00"
11/23/2022,IEXVL273548,4000006143,V-BELT 20459311 EPDM-10PK-1735,MENCOR,-1.0,"-2,640.00"
7/31/2022,IEXVL273547,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-3,072.07"
6/30/2022,IEXVL274283,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-3,072.07"
6/30/2022,IEXVL271542,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-3,072.07"
6/30/2022,IEXVL271406,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-3,072.07"
3/31/2022,IEXVL273560,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-2,931.65"
1/31/2022,IEXVL273550,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,"-2,931.64"
01-01-2022,IEXVL272121,4000006143,V-BELT 20459311 EPDM-10PK-1735,VOLVO,-1.0,-577.19
7/26/2024,IEXVL272323,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
7/25/2024,IEXVL274473,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
06-08-2024,IEXVL274279,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
5/16/2024,IEXVL274285,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
4/21/2024,IEXVL274518,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
04-11-2024,IEXVL271582,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
2/27/2024,IEXVL274285,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,738.52"
2/20/2024,IEXVL274478,4000006144,O RING KIT 14511214,VICTOR,-1.0,"-7,800.00"
2/20/2024,IEXVL274283,4000006144,O RING KIT 14511214,VICTOR,-1.0,"-7,800.00"
01-08-2024,IEXVL271582,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-19,281.00"
12/29/2023,IEXVL274477,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
12/29/2023,IEXVL273559,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
11/27/2023,IEXVL274752,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
10-07-2023,IEXVL274472,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
9/13/2023,IEXVL274285,4000006144,O RING KIT 14511214,KOMASTU,-1.0,"-10,850.00"
8/31/2023,IEXVL272121,4000006144,O RING KIT 14511214,KOMASTU,-1.0,"-10,850.00"
08-09-2023,IEXVL273551,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
7/22/2023,IEXVL273542,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,500.00"
7/22/2023,IEXVL273554,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,500.00"
7/22/2023,IEXVL271232,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
07-02-2023,IEXVL271542,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,500.00"
6/25/2023,IEXVL273559,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,550.00"
04-04-2023,IEXVL273559,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,600.00"
3/21/2023,IEXVL273559,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,600.00"
3/20/2023,IEXVL273554,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
1/14/2023,IEXVL274518,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-18,709.00"
1/13/2023,IEXVL274285,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,500.00"
12/20/2022,IEXVL274283,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,825.00"
12/20/2022,IEXVL274283,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,500.00"
12/20/2022,IEXVL274283,4000006144,O RING KIT 14511214,IMP,1.0,"11,500.00"
12-03-2022,IEXVL273550,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,825.00"
10/31/2022,IEXVL273559,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,764.00"
09-07-2022,IEXVL274767,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,825.00"
09-07-2022,IEXVL272409,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,825.00"
7/31/2022,IEXVL274856,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,817.36"
7/31/2022,IEXVL274830,4000006144,O RING KIT 14511214,VOLVO,-1.0,"-17,817.36"
6/30/2022,IEXVL274771,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,764.00"
6/30/2022,IEXVL273556,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,764.00"
5/24/2022,IEXVL273550,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,550.00"
3/27/2022,IEXVL272409,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,550.00"
3/27/2022,IEXVL271542,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,550.00"
2/15/2022,IEXVL272323,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,700.00"
1/29/2022,IEXVL271582,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,579.16"
1/28/2022,IEXVL273608,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,579.17"
01-04-2022,IEXVL271517,4000006144,O RING KIT 14511214,IMP,-1.0,"-11,558.33"
01-07-2024,IEXVL273547,4000006145,BELT TENSIONER 21479276,SPEKTA,-1.0,"-3,102.74"
01-10-2024,IEXVL274831,4000006145,BELT TENSIONER 21479276,SPEKTA,-1.0,"-3,102.74"
01-10-2024,IEXVL274830,4000006145,BELT TENSIONER 21479276,SPEKTA,-1.0,"-3,102.74"
01-10-2024,IEXVL274518,4000006145,BELT TENSIONER 21479276,SPEKTA,-1.0,"-3,102.74"
01-10-2024,IEXVL274517,4000006145,BELT TENSIONER 21479276,SPEKTA,-1.0,"-3,102.74"
8/25/2023,IEXVL274831,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,550.00"
5/26/2023,IEXVL273547,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,525.00"
5/26/2023,IEXVL273548,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,525.00"
2/17/2023,IEXVL274752,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.33"
2/17/2023,IEXVL274287,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.34"
2/17/2023,IEXVL274279,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.33"
2/17/2023,IEXVL273559,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.34"
2/17/2023,IEXVL274768,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.33"
2/17/2023,IEXVL274767,4000006145,BELT TENSIONER 21479276,SRP,-1.0,"-6,533.33"
6/30/2022,IEXVL274856,4000006145,BELT TENSIONER 21479276,VOLVO,-1.0,"-14,065.80"
6/30/2022,IEXVL274767,4000006145,BELT TENSIONER 21479276,VOLVO,-1.0,"-14,065.80"
1/14/2022,IEXVL274856,4000006145,BELT TENSIONER 21479276,IMPORT,-1.0,"-6,200.00"
1/14/2022,IEXVL274752,4000006145,BELT TENSIONER 21479276,IMPORT,-1.0,"-6,200.00"
12/29/2023,IEXVL272323,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,200.00"
12/29/2023,IEXVL271582,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,200.00"
12/29/2023,IEXVL271542,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,200.00"
7/22/2023,IEXVL271542,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,200.00"
7/22/2023,IEXVL272121,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,200.00"
5/30/2023,IEXVL274287,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,212.50"
5/30/2023,IEXVL273559,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,212.50"
5/30/2023,IEXVL274279,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,212.50"
5/26/2023,IEXVL271232,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,212.50"
05-06-2023,IEXVL272411,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.67"
05-06-2023,IEXVL272121,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.67"
05-06-2023,IEXVL272323,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.67"
05-06-2023,IEXVL274752,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.66"
05-06-2023,IEXVL274768,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.67"
05-06-2023,IEXVL274767,4000006147,IDLER PULLEY 15125350,SRP,-1.0,"-7,216.66"
01-09-2022,IEXVL271517,4000006147,IDLER PULLEY 15125350,VOLVO,-1.0,"-9,207.08"
01-09-2022,IEXVL272121,4000006147,IDLER PULLEY 15125350,VOLVO,-1.0,"-9,207.08"
01-09-2022,IEXVL271517,4000006147,IDLER PULLEY 15125350,VOLVO,-1.0,"-9,207.08"
01-09-2022,IEXVL272121,4000006147,IDLER PULLEY 15125350,VOLVO,-1.0,"-9,207.08"
01-09-2022,IEXVL271517,4000006147,IDLER PULLEY 15125350,VOLVO,1.0,"9,207.08"
01-09-2022,IEXVL272121,4000006147,IDLER PULLEY 15125350,VOLVO,1.0,"9,207.08"
6/26/2023,IEXVL271232,4000006148,O RING(990585) 951122045,VOLVO,-10.0,-895.1
5/31/2023,IEXVL273551,4000006148,O RING(990585) 951122045,VOLVO,-10.0,-895.1
4/30/2023,IEXVL274517,4000006148,O RING(990585) 951122045,VOLVO,-2.0,-186.68
4/30/2023,IEXVL273554,4000006148,O RING(990585) 951122045,VOLVO,-2.0,-186.68
4/30/2023,IEXVL273551,4000006148,O RING(990585) 951122045,VOLVO,-4.0,-373.36
4/30/2023,IEXVL273559,4000006148,O RING(990585) 951122045,VOLVO,-2.0,-186.68
7/25/2024,IEXVL274517,4000006149,O RING (967955) 951202237,VOLVO,-3.0,"-1,048.80"
7/25/2024,IEXVL274518,4000006149,O RING (967955) 951202237,VOLVO,-3.0,"-1,048.80"
7/25/2024,IEXVL274279,4000006149,O RING (967955) 951202237,VOLVO,-3.0,"-1,048.80"
7/25/2024,IEXVL274767,4000006149,O RING (967955) 951202237,VOLVO,-3.0,"-1,048.80"
9/29/2023,IEXVL274856,4000006149,O RING (967955) 951202237,VOLVO,-1.0,-316.18
03-09-2023,IEXVL274287,4000006149,O RING (967955) 951202237,VOLVO,-9.0,"-2,845.67"
8/25/2023,IEXVL274830,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,737.50"
8/25/2023,IEXVL274771,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,737.50"
8/25/2023,IEXVL274767,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,737.50"
8/25/2023,IEXVL274770,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,737.50"
5/26/2023,IEXVL273548,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,725.00"
5/26/2023,IEXVL273547,4000006150,IDLER PULLEY 21766717,SRP,-1.0,"-10,725.00"
6/30/2022,IEXVL274767,4000006150,IDLER PULLEY 21766717,IMPORT,-1.0,"-10,914.00"
6/30/2022,IEXVL274856,4000006150,IDLER PULLEY 21766717,IMPORT,-1.0,"-10,914.00"
03-04-2022,IEXVL274831,4000006150,IDLER PULLEY 21766717,IMPORT,-1.0,"-10,700.00"
1/29/2022,IEXVL271582,4000006150,IDLER PULLEY 21766717,IMPORT,-1.0,"-10,700.00"
1/29/2022,IEXVL273550,4000006150,IDLER PULLEY 21766717,IMPORT,-1.0,"-10,700.00"
5/31/2023,IEXVL271232,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,875.00"
5/31/2023,IEXVL272323,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,875.00"
05-02-2023,IEXVL274768,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,850.00"
05-02-2023,IEXVL274776,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,850.00"
05-02-2023,IEXVL274830,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,850.00"
4/23/2023,IEXVL274776,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,850.00"
4/23/2023,IEXVL274279,4000006153,BALL BEARING 21146660,OEM,-1.0,"-6,850.00"
10/31/2022,IEXVL274768,4000006153,BALL BEARING 21146660,,-1.0,"-10,979.28"
7/31/2022,IEXVL273548,4000006153,BALL BEARING 21146660,,-2.0,"-21,958.56"
7/31/2022,IEXVL274768,4000006153,BALL BEARING 21146660,,-1.0,"-10,979.28"
04-12-2024,IEXVL274478,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-9,712.32"
1/14/2023,IEXVL274856,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-9,712.32"
12/27/2022,IEXVL274752,4000006154,BALL BEARING 17248194,OPM,-1.0,"-8,750.00"
12/27/2022,IEXVL273559,4000006154,BALL BEARING 17248194,OPM,-1.0,"-8,750.00"
2/15/2022,IEXVL271232,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-7,896.64"
1/28/2022,IEXVL274767,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-7,896.64"
1/28/2022,IEXVL273556,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-7,896.64"
3/26/2022,IEXVL274776,4000006154,BALL BEARING 17248194,OPM,-2.0,"-17,500.00"
2/15/2022,IEXVL271582,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-8,585.43"
01-04-2022,IEXVL274856,4000006154,BALL BEARING 17248194,VOLVO,-1.0,"-8,585.44"
3/26/2024,IEXVL273551,4000006194,PRIMARY FILTER 15052786,VOLVO,-1.0,"-2,403.12"
3/26/2024,IEXVL274517,4000006194,PRIMARY FILTER 15052786,VOLVO,-1.0,"-2,403.12"
3/26/2024,IEXVL274518,4000006194,PRIMARY FILTER 15052786,VOLVO,-1.0,"-2,403.12"
3/26/2024,IEXVL273554,4000006194,PRIMARY FILTER 15052786,VOLVO,-1.0,"-2,403.12"
2/28/2022,IEXVL274856,4000006194,PRIMARY FILTER 15052786,VOLVO,-1.0,"-2,109.84"
7/26/2024,IEXVL273550,4000006200,O RING 14535185,KOREA,-12.0,-900
5/31/2024,IEXVL274518,4000006200,O RING 14535185,VOLVO,-10.0,"-2,364.40"
5/17/2024,IEXVL273550,4000006200,O RING 14535185,VOLVO,-5.0,"-1,182.20"
5/17/2024,IEXVL272121,4000006200,O RING 14535185,VOLVO,-5.0,"-1,182.20"
01-10-2024,IEXVL273550,4000006200,O RING 14535185,VICTOR,-10.0,-850
10/31/2022,IEXVL274287,4000006200,O RING 14535185,VOLVO,-6.0,"-1,425.96"
9/30/2022,IEXVL273559,4000006200,O RING 14535185,VOLVO,-3.0,-712.98
9/30/2022,IEXVL274279,4000006200,O RING 14535185,VOLVO,-5.0,"-1,188.30"
9/30/2022,IEXVL271098,4000006200,O RING 14535185,VOLVO,-3.0,-712.98
9/30/2022,IEXVL272322,4000006200,O RING 14535185,VOLVO,-2.0,-475.32
9/30/2022,IEXVL272409,4000006200,O RING 14535185,VOLVO,-2.0,-475.32
6/30/2022,IEXVL274831,4000006200,O RING 14535185,VOLVO,-2.0,-475.32
6/30/2022,IEXVL274830,4000006200,O RING 14535185,VOLVO,-2.0,-475.32
6/30/2022,IEXVL274828,4000006200,O RING 14535185,VOLVO,-2.0,-475.32
6/30/2022,IEXVL273553,4000006200,O RING 14535185,VOLVO,-9.0,"-2,138.94"
6/30/2022,IEXVL273556,4000006200,O RING 14535185,VOLVO,-14.0,"-3,327.24"
2/28/2022,IEXVL273608,4000006200,O RING 14535185,VOLVO,-2.0,-420.24
1/30/2022,IEXVL274752,4000006200,O RING 14535185,VOLVO,-4.0,-932
1/30/2022,IEXVL273542,4000006200,O RING 14535185,VOLVO,-7.0,"-1,631.00"
